AAA,OS,Linux,5.10.63-v7l+,#1459 SMP Wed Oct 6 16:41:57 BST 2021,armv7l
AAA,boottime,09:09 AM 29-Jun-2022
AAA,command,nmon -ft -s 1 -c 300 -TU -g auto -D 
AAA,cpus,4
AAA,date,29-JUN-2022
TOP,0004725,T0255,4.83,0.97,3.86,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0256,1.91,0.00,1.91,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0257,3.89,1.95,1.95,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0258,4.82,1.93,2.89,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0259,1.92,0.00,1.92,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0260,2.90,1.93,0.97,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0261,3.87,1.93,1.93,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0262,2.72,0.91,1.81,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004725,T0263,3.90,1.95,1.95,4460,1764,132,1852,1256,0,0,nmon,1,0
TOP,0004819,T0005,97.94,92.74,5.20,61256,37996,4452,25456,13360,3215,0,python3,1,0
TOP,0004819,T0006,100.04,99.16,0.88,67616,44264,4452,31816,13420,1319,0,python3,1,0
TOP,0004819,T0007,100.22,100.22,0.00,67872,44528,4452,32072,13420,103,0,python3,1,0
TOP,0004819,T0008,99.29,99.29,0.00,68384,45056,4452,32584,13420,102,0,python3,1,0
TOP,0004819,T0009,100.04,100.04,0.00,68896,45584,4452,33096,13420,101,0,python3,1,0
TOP,0004819,T0010,99.94,99.94,0.00,69152,45848,4452,33352,13420,102,0,python3,1,0
TOP,0004819,T0011,100.21,100.21,0.00,69664,46376,4452,33864,13420,101,0,python3,1,0
TOP,0004819,T0012,99.18,98.20,0.98,70176,46640,4452,34376,13420,103,0,python3,1,0
TOP,0004819,T0013,100.20,99.22,0.98,70432,47168,4452,34632,13420,101,0,python3,1,0
TOP,0004819,T0014,99.20,99.20,0.00,70944,47432,4452,35144,13420,101,0,python3,1,0
TOP,0004819,T0015,99.27,97.30,1.97,71200,47960,4452,35400,13420,103,0,python3,1,0
TOP,0004819,T0016,100.26,99.28,0.98,72588,49356,4452,36788,13420,568,0,python3,1,0
TOP,0004819,T0017,99.98,90.46,9.52,78800,55272,4452,43000,13420,5907,0,python3,1,0
TOP,0004819,T0018,99.72,98.74,0.98,82196,58656,4452,46396,13480,2329,0,python3,1,0
TOP,0004819,T0019,99.48,99.48,0.00,83072,59308,4452,47272,13480,1217,0,python3,1,0
TOP,0004819,T0020,99.50,99.50,0.00,83072,59572,4452,47272,13480,41,0,python3,1,0
TOP,0004819,T0021,100.24,100.24,0.00,83328,59836,4452,47528,13480,53,0,python3,1,0
TOP,0004819,T0022,99.83,99.83,0.00,83840,60100,4452,48040,13480,100,0,python3,1,0
TOP,0004819,T0023,99.25,99.25,0.00,84352,60628,4452,48552,13480,102,0,python3,1,0
TOP,0004819,T0024,100.14,100.14,0.00,84608,60892,4452,48808,13480,103,0,python3,1,0
TOP,0004819,T0025,100.20,100.20,0.00,85120,61420,4452,49320,13480,102,0,python3,1,0
TOP,0004819,T0026,100.21,100.21,0.00,85376,61684,4452,49576,13480,101,0,python3,1,0
TOP,0004819,T0027,99.27,98.28,0.98,85888,62212,4452,50088,13480,102,0,python3,1,0
TOP,0004819,T0028,100.06,100.06,0.00,86400,62740,4452,50600,13480,101,0,python3,1,0
TOP,0004819,T0029,100.22,99.24,0.98,83328,59568,4452,47528,13480,565,0,python3,1,0
TOP,0004819,T0030,100.16,92.30,7.86,85056,61584,4452,49256,13480,5514,0,python3,1,0
TOP,0004819,T0031,98.80,96.90,1.90,86412,62760,4452,50612,13480,1965,0,python3,1,0
TOP,0004819,T0032,100.19,98.22,1.96,85752,62104,4452,49952,13480,1865,0,python3,1,0
TOP,0004819,T0033,99.99,99.99,0.00,85752,62104,4452,49952,13480,22,0,python3,1,0
TOP,0004819,T0034,100.04,98.08,1.96,85752,62104,4452,49952,13480,22,0,python3,1,0
TOP,0004819,T0035,99.91,99.91,0.00,86264,62628,4452,50464,13480,76,0,python3,1,0
TOP,0004819,T0036,100.21,100.21,0.00,86520,62892,4452,50720,13480,104,0,python3,1,0
TOP,0004819,T0037,100.20,100.20,0.00,87032,63420,4452,51232,13480,104,0,python3,1,0
TOP,0004819,T0038,99.28,97.31,1.97,87544,63684,4452,51744,13480,103,0,python3,1,0
TOP,0004819,T0039,100.27,100.27,0.00,87800,64212,4452,52000,13480,104,0,python3,1,0
TOP,0004819,T0040,98.73,98.73,0.00,88312,64740,4452,52512,13480,103,0,python3,1,0
TOP,0004819,T0041,100.27,100.27,0.00,88824,65004,4452,53024,13480,104,0,python3,1,0
TOP,0004819,T0042,100.18,98.22,1.96,85752,61924,4452,49952,13480,571,0,python3,1,0
TOP,0004819,T0043,100.20,94.31,5.89,94712,71168,4452,58912,13480,5438,0,python3,1,0
TOP,0004819,T0044,99.97,97.03,2.94,87460,63720,4452,51660,13480,1551,0,python3,1,0
TOP,0004819,T0045,97.96,94.16,3.80,92056,68672,4452,56152,14068,2754,0,python3,1,0
TOP,0004819,T0046,95.04,94.16,0.88,88440,65256,4452,52536,14068,1522,0,python3,1,0
TOP,0004819,T0047,99.78,97.88,1.90,88248,64740,4452,52344,14068,487,0,python3,1,0
TOP,0004819,T0048,92.23,92.23,0.00,87476,64484,4452,51572,14068,476,0,python3,1,0
TOP,0004887,T0048,0.95,0.95,0.00,66584,18564,72,21068,14172,0,0,display,3,0
TOP,0004887,T0051,0.98,0.98,0.00,66584,18564,72,21068,14172,0,0,display,3,0
TOP,0004887,T0056,0.96,0.00,0.96,66584,18564,72,21068,14172,0,0,display,3,0
TOP,0004887,T0064,1.97,0.98,0.98,66584,18564,72,21068,14172,0,0,display,3,0
TOP,0004887,T0065,0.92,0.92,0.00,66584,18564,72,21068,14172,0,0,display,3,0
TOP,0004949,T0178,0.98,0.98,0.00,0,0,0,0,0,0,0,kworker/0:3-mm_percpu_wq,1,0
TOP,0004949,T0237,0.97,0.97,0.00,0,0,0,0,0,0,0,kworker/0:3-events,1,0
TOP,0004949,T0241,0.98,0.00,0.98,0,0,0,0,0,0,0,kworker/0:3-events,1,0
TOP,0005008,T0149,0.97,0.00,0.97,7840,672,56,336,576,0,0,ping,1,0
TOP,0005016,T0206,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/3:0-events,1,0
TOP,0005016,T0236,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/3:0-events,1,0
TOP,0005022,T0169,10.81,6.88,3.93,66684,20164,72,21084,15716,1389,251,gpicview,3,0
TOP,0005022,T0170,3.68,2.76,0.92,66684,20188,72,21084,15716,655,0,gpicview,3,0
TOP,0005022,T0171,1.92,1.92,0.00,66684,20188,72,21084,15716,678,0,gpicview,3,0
TOP,0005022,T0172,15.73,10.81,4.91,66684,20188,72,21084,15716,2084,0,gpicview,3,0
TOP,0005022,T0173,17.56,10.73,6.83,66684,20188,72,21084,15716,2758,0,gpicview,3,0
TOP,0005022,T0174,3.93,1.97,1.97,66684,20188,72,21084,15716,695,0,gpicview,3,0
TOP,0005022,T0175,2.95,2.95,0.00,66684,20188,72,21084,15716,695,0,gpicview,3,0
TOP,0005022,T0176,7.69,7.69,0.00,66684,20188,72,21084,15716,1359,0,gpicview,3,0
TOP,0005034,T0191,1.92,0.00,1.92,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,7
TOP,0005034,T0195,2.89,0.00,2.89,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0198,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0199,1.93,0.00,1.93,0,0,0,0,0,0,0,kworker/u8:1-events_unbound,1,0
TOP,0005034,T0206,1.92,0.00,1.92,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0208,1.85,0.00,1.85,0,0,0,0,0,0,0,kworker/u8:1-events_unbound,1,0
TOP,0005034,T0210,0.97,0.00,0.97,0,0,0,0,0,0,0,kworker/u8:1-ext4-rsv-conversion,1,0
TOP,0005034,T0211,0.98,0.00,0.98,0,0,0,0,0,0,0,kworker/u8:1-events_unbound,1,0
TOP,0005034,T0213,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-mt7601u,1,0
TOP,0005034,T0238,0.88,0.00,0.88,0,0,0,0,0,0,0,kworker/u8:1-brcmf_wq/mmc1:0001:1,1,0
TOP,0005034,T0243,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0246,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0247,1.97,0.00,1.97,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0251,0.95,0.00,0.95,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0252,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0253,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1+events_unbound,1,0
TOP,0005034,T0255,0.97,0.00,0.97,0,0,0,0,0,0,0,kworker/u8:1+events_unbound,1,0
TOP,0005034,T0256,0.95,0.00,0.95,0,0,0,0,0,0,0,kworker/u8:1+phy1,1,0
TOP,0005034,T0258,0.96,0.00,0.96,0,0,0,0,0,0,0,kworker/u8:1-phy1,1,0
TOP,0005034,T0262,1.81,0.00,1.81,0,0,0,0,0,0,0,kworker/u8:1-events_unbound,1,0
TOP,0005080,T0261,0.97,0.00,0.97,0,0,0,0,0,0,0,kworker/3:2-events,1,0
UARG,+Time,PID,ProgName,FullCommand
UARG,T0002,0000229,v3d_bin,[v3d_bin]
UARG,T0002,0000232,v3d_render,[v3d_render]
UARG,T0002,0000580,Xorg,/usr/lib/xorg/Xorg :0 -seat seat0 -auth /var/run/lightdm/root/:0 -nolisten tcp vt7 -novtswitch
UARG,T0002,0000875,mutter,mutter
UARG,T0002,0000882,lxpanel,lxpanel --profile LXDE-pi
UARG,T0002,0002018,lxterminal,lxterminal
UARG,T0002,0004173,thonny,/usr/bin/python3 /usr/bin/thonny /home/pi/Documents/Raspi_JSA_ENC1-main/lwedeccolor_JSA.py
UARG,T0002,0004253,htop,htop
UARG,T0002,0004393,python3,/usr/bin/python3 -u -B -m thonny.plugins.cpython /home/pi/Documents/Raspi_JSA_ENC1-main
UARG,T0002,0004597,kworker/u8:4-phy1,[kworker/u8:4-phy1]
UARG,T0002,0004725,nmon,nmon -ft -s 1 -c 300 -TU -g auto -D
UARG,T0003,0000022,ksoftirqd/2,[ksoftirqd/2]
UARG,T0003,0000560,mosquitto,/usr/sbin/mosquitto -c /etc/mosquitto/mosquitto.conf
UARG,T0003,0003384,kworker/u8:0-phy1,[kworker/u8:0-phy1]
UARG,T0003,0004231,kworker/3:3-mm_percpu_wq,[kworker/3:3-mm_percpu_wq]
UARG,T0004,0000126,systemd-journal,/lib/systemd/systemd-journald
UARG,T0004,0000429,node-red,node-red
UARG,T0004,0000886,pcmanfm,pcmanfm --desktop --profile LXDE-pi
UARG,T0004,0004682,kworker/2:0-events,[kworker/2:0-events]
UARG,T0005,0000027,ksoftirqd/3,[ksoftirqd/3]
UARG,T0005,0001694,chromium-browse,/usr/lib/chromium-browser/chromium-browser --force-renderer-accessibility --enable-remote-extensions --enable-pinch --enable-crashpad
UARG,T0005,0004819,python3,/usr/bin/python3 -u -B -m thonny.plugins.cpython /home/pi/Documents/Raspi_JSA_ENC1-main
UARG,T0008,0000012,rcu_sched,[rcu_sched]
UARG,T0009,0000410,avahi-daemon,avahi-daemon: running [IFHP-Raspi.local]
UARG,T0016,0000413,NetworkManager,/usr/sbin/NetworkManager --no-daemon
UARG,T0018,0000078,vchiq-slot/0,[vchiq-slot/0]
UARG,T0018,0000694,pulseaudio,/usr/bin/pulseaudio --daemonize=no --log-target=journal
UARG,T0019,0000029,kworker/3:0H-kblockd,[kworker/3:0H-kblockd]
UARG,T0019,0004041,kworker/0:0-events,[kworker/0:0-events]
UARG,T0021,0000079,vchiq-recy/0,[vchiq-recy/0]
UARG,T0027,0002691,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=renderer --field-trial-handle=15275962229262151644,573015684167043356,131072 --lang=en-US --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=32 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100
UARG,T0030,0000870,gvfsd-fuse,/usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
UARG,T0034,0000098,kworker/2:1H+kblockd,[kworker/2:1H-kblockd]
UARG,T0039,0000441,wpa_supplicant,/sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
UARG,T0044,0004194,kworker/0:1-events,[kworker/0:1-events]
UARG,T0045,0000106,kworker/0:2H-mmc_complete,[kworker/0:2H-mmc_complete]
UARG,T0045,0000412,dbus-daemon,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
UARG,T0045,0000712,dbus-daemon,/usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
UARG,T0046,0001749,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=gpu-process --field-trial-handle=15275962229262151644,573015684167043356,131072 --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --gpu-preferences=UAAAAAAAAAAgAAAQAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAANgAAAAAAAAA2AAAAAAAAABIAAAACAAAAEAAAAAAAAAASAAAAAAAAABQAAAAAAAAAFgAAAAAAAAAYAAAAAAAAABoAAAAAAAAAHAAAAAAAAAAeAAAAAAAAAAQAAAAAAAAAAAAAAAMAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAANAAAAEAAAAAAAAAAEAAAADAAAABAAAAAAAAAABAAAAA0AAAAQAAAAAAAAAAcAAAAMAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files
UARG,T0047,0004423,kworker/u8:2-mt7601u,[kworker/u8:2-mt7601u]
UARG,T0048,0004887,display,display /tmp/tmp20azsr52.PNG
UARG,T0051,0000954,gvfs-afc-volume,/usr/libexec/gvfs-afc-volume-monitor
UARG,T0053,0000093,jbd2/mmcblk0p2-,[jbd2/mmcblk0p2-]
UARG,T0054,0004056,kworker/1:0-mm_percpu_wq,[kworker/1:0-mm_percpu_wq]
UARG,T0056,0000011,ksoftirqd/0,[ksoftirqd/0]
UARG,T0056,0000736,lxsession,/usr/bin/lxsession -s LXDE-pi -e LXDE
UARG,T0056,0004574,kworker/1:1-events,[kworker/1:1-events]
UARG,T0058,0000573,vncserver-x11-c,/usr/bin/vncserver-x11-core -service
UARG,T0060,0000039,kcompactd0,[kcompactd0]
UARG,T0064,0000548,comitup,/usr/bin/python3 /usr/sbin/comitup
UARG,T0074,0000440,udisksd,/usr/libexec/udisks2/udisksd
UARG,T0088,0001754,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=15275962229262151644,573015684167043356,131072 --lang=en-US --service-sandbox-type=none --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --shared-files=v8_context_snapshot_data:100 --enable-crashpad
UARG,T0093,0000089,kworker/1:1H-kblockd,[kworker/1:1H-kblockd]
UARG,T0101,0001873,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=renderer --field-trial-handle=15275962229262151644,573015684167043356,131072 --lang=en-US --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --extension-process --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100
UARG,T0102,0000017,ksoftirqd/1,[ksoftirqd/1]
UARG,T0116,0000439,thd,/usr/sbin/thd --triggers /etc/triggerhappy/triggers.d/ --socket /run/thd.socket --user nobody --deviceglob /dev/input/event*
UARG,T0127,0000434,rsyslogd,/usr/sbin/rsyslogd -n -iNONE
UARG,T0149,0002827,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=renderer --field-trial-handle=15275962229262151644,573015684167043356,131072 --lang=en-US --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --extension-process --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=36 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100
UARG,T0149,0005008,ping,ping -n -w 5 -c 1 192.168.160.209
UARG,T0166,0000717,vncagent,/usr/bin/vncagent service 15
UARG,T0166,0004237,kworker/2:3-events,[kworker/2:3-events]
UARG,T0169,0005022,gpicview,gpicview /home/pi/Documents/Raspi_JSA_ENC1-main/lenacolor.jpg
UARG,T0178,0004949,kworker/0:3-mm_percpu_wq,[kworker/0:3-mm_percpu_wq]
UARG,T0191,0005034,kworker/u8:1-phy1,[kworker/u8:1-phy1]
UARG,T0206,0005016,kworker/3:0-events,[kworker/3:0-events]
UARG,T0207,0000001,systemd,/sbin/init splash
UARG,T0218,0000904,applet.py,/usr/bin/python3 /usr/share/system-config-printer/applet.py
UARG,T0232,0002024,bash,bash
UARG,T0237,0000233,v3d_tfu,[v3d_tfu]
UARG,T0237,0000916,vncserverui,/usr/bin/vncserverui service 16
UARG,T0248,0001771,chromium-browse,/usr/lib/chromium-browser/chromium-browser --type=utility --utility-sub-type=storage.mojom.StorageService --field-trial-handle=15275962229262151644,573015684167043356,131072 --lang=en-US --service-sandbox-type=utility --enable-crashpad --crashpad-handler-pid=0 --enable-crash-reporter=,Built on Raspbian , running on Raspbian 11 --shared-files=v8_context_snapshot_data:100
UARG,T0250,0004666,geany,geany /home/pi/Desktop/Raspi_JSA_ENC1-main/JSA_ENC.csv
UARG,T0261,0005080,kworker/3:2-events,[kworker/3:2-events]
VM,Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
VM,T0001,19,0,0,3940,99629,9758,0,56,0,0,2870,0,0,4509,0,0,0,0,0,0,0,0,2893,0,563,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0002,20,0,0,3940,99899,9758,0,0,0,0,233,0,0,692,0,0,0,0,0,0,0,0,2176,0,129,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0003,21,0,0,3940,99876,9758,0,0,0,0,3122,1,0,2161,0,0,0,0,0,0,0,0,1129,0,1467,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0004,0,31,0,3918,99289,9758,0,232,0,0,15408,64,0,5546,0,0,0,0,0,0,0,0,4635,0,640,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0005,4,0,0,3925,99727,9758,0,0,0,0,1280,1,0,4490,0,0,0,0,0,0,0,0,4047,0,565,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0006,5,0,0,3931,99738,9758,0,0,0,0,733,0,0,2169,0,0,0,0,0,0,0,0,2103,0,444,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0007,30,0,0,3931,99679,9758,0,0,0,0,1428,0,0,174,0,0,0,0,0,0,0,0,344,0,22,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0008,32,0,0,3931,99679,9758,0,0,0,0,1363,0,0,175,0,0,0,0,0,0,0,0,348,0,20,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0009,20,34,0,3931,99667,9758,0,268,0,0,231,0,0,304,0,0,0,0,0,0,0,0,208,0,135,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0010,2,0,0,3932,99678,9758,0,0,0,0,500,0,0,325,0,0,0,0,0,0,0,0,559,0,167,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0011,3,0,0,3996,99678,9758,0,0,0,0,640,0,0,910,0,0,0,0,0,0,0,0,784,0,66,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0012,4,0,0,3944,99717,9758,0,0,0,0,68,0,0,183,0,0,0,0,0,0,0,0,105,0,12,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0013,5,0,0,3943,99599,9758,0,0,0,0,1089,0,0,1088,0,0,0,0,0,0,0,0,1012,0,110,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0014,37,0,0,3952,99599,9758,0,36,0,0,253,0,0,140,0,0,0,0,0,0,0,0,103,0,24,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0015,64,0,0,3953,99611,9758,0,0,0,0,7,0,0,306,0,0,0,0,0,0,0,0,109,0,11,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0016,67,0,0,3953,99616,9758,0,0,0,0,339,0,0,627,0,0,0,0,0,0,0,0,585,0,24,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0017,70,0,0,3943,99617,9758,0,0,0,0,5011,0,0,6424,0,0,0,0,0,0,0,0,6315,0,196,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0018,107,0,0,3948,101722,9758,0,0,0,0,6303,1036,0,11725,0,0,0,0,0,0,0,0,10654,0,223,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0019,3,31,0,3945,101687,9758,0,636,0,0,1656,1,0,1880,0,0,0,0,0,0,0,0,1570,0,303,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0020,2,0,0,3945,101698,9758,0,0,0,0,471,0,0,459,0,0,0,0,0,0,0,0,246,0,275,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0021,3,0,0,3945,101709,9758,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0022,3,0,0,3941,99653,9758,0,0,0,0,4133,0,0,371,0,0,0,0,0,0,0,0,436,0,192,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0023,29,0,0,3941,99653,9758,0,0,0,0,248,0,0,135,0,0,0,0,0,0,0,0,242,0,8,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0024,38,0,0,3941,99666,9758,0,48,0,0,12,0,0,104,0,0,0,0,0,0,0,0,104,0,6,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0025,39,0,0,3941,99666,9758,0,0,0,0,254,0,0,123,0,0,0,0,0,0,0,0,321,0,11,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0026,39,0,0,3941,99685,9758,0,0,0,0,138,0,0,123,0,0,0,0,0,0,0,0,103,0,11,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0027,39,0,0,3941,99685,9758,0,0,0,0,24,0,0,111,0,0,0,0,0,0,0,0,105,0,24,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0028,43,0,0,3941,99696,9758,0,20,0,0,246,0,0,326,0,0,0,0,0,0,0,0,436,0,140,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0029,1,0,0,3941,99707,9758,0,160,0,0,1592,1,0,601,0,0,0,0,0,0,0,0,578,0,35,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0030,3,0,0,3947,99707,9758,0,0,0,0,4945,0,0,5539,0,0,0,0,0,0,0,0,5548,0,58,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0031,3,0,0,3952,99738,9758,0,0,0,0,2947,0,0,3083,0,0,0,0,0,0,0,0,3016,0,222,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0032,4,0,0,3983,99732,9758,0,0,0,0,2578,0,0,2383,0,0,0,0,0,0,0,0,2396,0,75,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0033,63,0,0,3961,99738,9758,0,36,0,0,687,0,0,762,0,0,0,0,0,0,0,0,357,0,69,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0034,0,5,0,3961,99740,9758,0,240,0,0,245,0,0,109,0,0,0,0,0,0,0,0,29,0,14,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0035,3,0,0,3961,99751,9758,0,0,0,0,248,0,0,295,0,0,0,0,0,0,0,0,422,0,145,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0036,5,0,0,3952,99746,9758,0,0,0,0,59,0,0,133,0,0,0,0,0,0,0,0,108,0,3,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0037,7,0,0,3942,99719,9758,0,0,0,0,198,0,0,145,0,0,0,0,0,0,0,0,240,0,10,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0038,21,0,0,3942,99720,9758,0,44,0,0,65,0,0,111,0,0,0,0,0,0,0,0,155,0,21,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0039,47,0,0,3942,99720,9758,0,0,0,0,27,0,0,154,0,0,0,0,0,0,0,0,107,0,15,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0040,47,0,0,3942,99729,9758,0,0,0,0,482,0,0,323,0,0,0,0,0,0,0,0,432,0,172,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0041,48,0,0,3942,99740,9758,0,0,0,0,237,0,0,128,0,0,0,0,0,0,0,0,332,0,10,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0042,48,0,0,3942,99740,9758,0,0,0,0,1361,0,0,587,0,0,0,0,0,0,0,0,584,0,15,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0043,49,0,0,3944,99749,9758,0,28,0,0,1420,0,0,5562,0,0,0,0,0,0,0,0,5543,0,40,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0044,49,0,0,3945,99752,9758,0,0,0,0,5421,0,0,1276,0,0,0,0,0,0,0,0,1464,0,78,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0045,54,0,0,3973,101093,9760,0,896,0,0,2699,1,0,8910,0,0,0,0,0,0,0,0,9093,0,282,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0046,71,0,0,3984,101281,9760,0,0,0,0,3449,1,0,2643,0,0,0,0,0,0,0,0,3669,0,499,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0047,72,0,0,3981,101217,9760,0,0,0,0,1175,64,0,732,0,0,0,0,0,0,0,0,613,0,159,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0048,107,0,0,3982,100749,9760,0,64,0,0,4442,3,0,1308,0,0,0,0,0,0,0,0,895,0,214,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0049,107,0,0,3980,100764,9760,0,0,0,0,232,0,0,197,0,0,0,0,0,0,0,0,101,0,131,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0050,108,0,0,4044,100664,9760,0,0,0,0,1352,0,0,879,0,0,0,0,0,0,0,0,846,0,69,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0051,108,0,0,3990,100805,9760,0,0,0,0,987,0,0,454,0,0,0,0,0,0,0,0,1499,0,107,0,0,0,0,0,0,0,0,0,0,0,0
